PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
02ouU,2kr2nr/1pp1q2p/p2b2p1/1N1P1b2/2BPp3/Q7/PB3PPP/4R1K1 b - - 1 17,a6b5 a3a8 c8d7 c4b5 c7c6 b5c6 b7c6 a8c6,2300,82,89,1632,mateIn4,https://lichess.org/BfvOwgIY/black#34,Italian_Game Italian_Game_Evans_Gambit
06LQW,r4Bk1/pp3p2/7p/3N2p1/2BpPbbq/2P5/PPQ2KP1/R3R3 w - - 1 27,f2g1 h4h2 g1f1 h2h1 f1f2 f4g3 f2g3 h1h4,2380,81,92,4399,mateIn4,https://lichess.org/shauT8zr#53,
0Bsf6,r4rk1/pp3ppp/5b2/3qB3/3P4/5PQB/bP5P/K2R2R1 b - - 1 23,a2b3 g3g7 f6g7 g1g7 g8h8 g7g8 h8g8 d1g1,2300,77,93,5326,mateIn4,https://lichess.org/oZsq3Gt2/black#46,
0K3Ll,2kr2r1/pb3p1p/1p2p3/1P6/2Pp4/P3PN2/4BPPP/BN3RK1 w - - 0 17,f3d4 g8g2 g1h1 g2g1 h1g1 d8g8 e2g4 g8g4,2376,79,92,5319,mateIn4,https://lichess.org/ZO0gdcpI#33,Horwitz_Defense Horwitz_Defense_Other_variations
0OcBn,8/3k1rp1/p2p1p2/2pP1P2/2P5/P3Q3/2q3PP/1rB1R1K1 b - - 2 34,c2c4 e3e8 d7c7 e8c6 c7b8 e1e8 b8a7 e8a8,2367,92,89,1208,mateIn4,https://lichess.org/0egIQ5be/black#68,
01JtE,8/8/R7/8/6P1/1k5K/p3r3/8 w - - 1 53,h3h4 e2e1 a6a2 b3a2,2480,85,85,75,rookEndgame,https://lichess.org/Fhnb6tRp#105,
01MLC,8/4kp2/4p1pp/1r2P2P/1P3PK1/8/8/1R6 b - - 0 39,f7f6 h5g6 f6e5 g4h5 e5f4 h5h6 f4f3 g6g7 e7f7 b1f1,2498,103,90,1998,rookEndgame,https://lichess.org/kq5aKXa2/black#78,
01clX,8/8/2p2k2/1p2rp2/p2R2pP/P1P3P1/5PK1/8 b - - 2 47,e5d5 d4d5 c6d5 g2f1,2438,89,82,315,rookEndgame,https://lichess.org/SEvRZOSC/black#94,
01uH8,3r4/R1R5/6pk/p2r3p/3p1P2/7P/6P1/7K b - - 5 50,g6g5 f4f5 d5d7 c7d7 d8d7 a7d7,2425,83,85,103,rookEndgame,https://lichess.org/CjFkBz3M/black#100,
02g0i,4k3/pp4p1/3PKp2/6pr/8/P2R1P2/8/8 b - - 2 36,g5g4 d6d7 e8d8 d3c3 h5e5 e6d6 e5d5 d6d5,2451,77,86,392,rookEndgame,https://lichess.org/tchKBiXQ/black#72,
00V8g,8/4k3/8/1K1n4/P7/8/1P6/8 b - - 0 57,d5c7 b5c6 e7d8 c6b7 d8d7 a4a5,2447,83,77,84,knightEndgame,https://lichess.org/iPi2LNEj/black#114,
00bgO,8/8/1p1nk3/p2N4/2P1p3/PP2K3/8/8 b - - 4 46,e6d7 d5b6 d7c6 b6a4,2409,76,76,140,knightEndgame,https://lichess.org/kVsJ1quC/black#92,
02AV7,8/8/Pk6/1pnP1p1p/1N1K2pP/8/6P1/8 b - - 2 43,f5f4 d5d6 c5d7 d4e4 f4f3 g2f3 g4g3 e4e3 d7e5 e3e2,2454,99,71,48,knightEndgame,https://lichess.org/bNPjDmkL/black#86,
03kXN,8/8/4p3/3p4/3K1pk1/3N4/8/8 w - - 6 59,d3e1 g4g3 e1d3 f4f3 d4e3 e6e5,2405,96,90,1128,knightEndgame,https://lichess.org/SgZs9qZg#117,
089Va,8/1p6/p1pn3p/4k2p/1P2PP1P/3K2P1/1P6/8 b - - 0 44,e5f6 e4e5 f6e7 e5d6 e7d6 d3d4 d6e6 d4c5,2468,78,96,143,knightEndgame,https://lichess.org/wAzPjftI/black#88,
024nn,2k5/1bp3pp/1p2p3/2n1b3/2P5/Q4rqP/PP1rB1P1/4RRBK w - - 0 25,e2f3 g3g2 f3g2 b7g2,2424,79,93,6670,mateIn2,https://lichess.org/r4Pi15FR#49,
12lYH,r6r/p1R3pp/4p3/P3Q3/2kP4/1pP5/1P4qP/R3K3 b Q - 5 24,c4d3 e1c1 g2d2 d1d2,2420,81,99,273,mateIn2,https://lichess.org/F4xUhNGG/black#48,
1w6Cs,8/5B2/1k3p2/2p1p2P/1pK1Pnb1/1P6/P2N1P2/8 w - - 1 34,f2f3 g4c8 a2a3 c8a6,2422,80,94,1916,mateIn2,https://lichess.org/XSK1tCdf#67,
2Hjze,r1r5/3p3p/b4pp1/1p1Rp3/p1k1P3/P3KP2/6PP/1R6 b - - 0 28,a8a7 e3d2 b5b4 b1b4,2477,94,90,443,mateIn2,https://lichess.org/EI2srPEf/black#56,
2XT1N,7n/pp1q1rpk/3pR2p/3P1r1N/5PQ1/1P6/P6P/6RK b - - 16 29,f5d5 g4g7 f7g7 h5f6,2415,82,62,152,mateIn2,https://lichess.org/w4XFQUXd/black#58,
0AeID,r1b1r1k1/p1pq1p1p/2pb1p1B/4p3/3N4/5Q2/PP3PPP/R3R1K1 b - - 5 17,e5d4 f3g4 d7g4 e1e8 d6f8 e8f8,2439,78,93,7329,mateIn3,https://lichess.org/1bMuEvtL/black#34,Scotch_Game Scotch_Game_Goring_Gambit
0Le3t,5rk1/5ppp/p1pb4/1p6/3Pr3/1BP1NbPq/PP1Q1P1P/R3R1K1 w - - 6 22,b3d1 h3h2 g1h2 e4h4 h2g1 h4h1,2422,78,94,4124,mateIn3,https://lichess.org/IRVXQgp5#43,
0NT88,3kr1r1/2p5/1p1p1b2/1Q1Npq2/6P1/7P/PPP2P2/3R1RK1 w - - 3 25,b5c6 f5g4 h3g4 g8g4 g1h1 e8h8,2468,117,54,68,mateIn3,https://lichess.org/OokQhpqu#49,
0Tcug,7k/6r1/7p/3Q4/PP2p1q1/4P1P1/5r2/R2R2K1 w - - 0 34,g1f2 g4g3 f2e2 g3h2 e2e1 g7g1,2482,82,95,581,mateIn3,https://lichess.org/nLMetyKF#67,
0ZViy,7r/pp6/1kp4r/5R2/1Pq1P1Q1/2P1bN2/P5RN/7K w - - 4 35,a2a4 c4f1 g2g1 f1f3 g4f3 h6h2,2403,80,83,280,mateIn3,https://lichess.org/9v5JFAaF#69,
0GJwI,1rk4r/p4p2/2p1p3/2N4q/3Pp1p1/2P1P1Q1/PP3P2/R3RK2 w - - 3 25,g3d6 h5h1 f1e2 b8b2 e2d1 h1e1 d1e1 h8h1,2446,78,93,1981,mateIn4,https://lichess.org/n922i4In#49,
0Ihsl,4r2k/P1R2Bp1/3P4/8/5q2/7P/4nK1P/5Q2 w - - 5 45,f2e1 e2c3 c7e7 e8e7 d6e7 f4e3 f1e2 e3e2,2482,94,90,2625,mateIn4,https://lichess.org/laqIAhCl#89,
0K45A,4r1k1/1p1R1pp1/p5p1/7q/2Q4n/1B6/PPP2PK1/5R2 w - - 0 33,g2g3 h5f3 g3h4 g6g5 h4g5 e8e5 g5h4 g7g5,2450,88,92,6198,mateIn4,https://lichess.org/Upg2QNaB#65,
0R2Wk,1k3r2/ppp3pp/5q2/3Pp3/3n4/1B1PQ3/PPP3PP/RNB3KR w - - 5 18,b1d2 d4e2 e3e2 f6b6 d3d4 b6d4 e2e3 d4e3,2443,94,92,4224,mateIn4,https://lichess.org/7TweWH9o#35,Italian_Game Italian_Game_Two_Knights_Defense
0TpMR,4rk2/2bR1p1p/4p2P/p5B1/1pr5/8/PP6/1K4R1 b - - 10 37,c7f4 g5e7 e8e7 g1g8 f8g8 d7d8 e7e8 d8e8,2435,83,86,518,mateIn4,https://lichess.org/5iy8Pfqm/black#74,
